Unique Key Code,Country,Supplier Code,Supplier Name,Parent Company,VBS Code,VBS Description,GPO Category,Category,Main Category,ACT/LE Spend $ Jan,ACT/LE Spend $ Feb,ACT/LE Spend $ Mar,ACT/LE Spend $ Apr,ACT/LE Spend $ May,ACT/LE Spend $ Jun,ACT/LE Spend $ Jul,ACT/LE Spend $ Aug,ACT/LE Spend $ Sep,ACT/LE Spend $ Oct,ACT/LE Spend $ Nov,ACT/LE Spend $ Dec,ACT/LE Spend $ FY,ACT/LE WAPT Jan,ACT/LE WAPT Feb,ACT/LE WAPT Mar,ACT/LE WAPT Apr,ACT/LE WAPT May,ACT/LE WAPT Jun,ACT/LE WAPT Jul,ACT/LE WAPT Aug,ACT/LE WAPT Sep,ACT/LE WAPT Oct,ACT/LE WAPT Nov,ACT/LE WAPT Dec,Budget WAPT Jan Round 1,Budget WAPT Feb Round 1,Budget WAPT Mar Round 1,Budget WAPT Apr Round 1,Budget WAPT May Round 1,Budget WAPT Jun Round 1,Budget WAPT Jul Round 1,Budget WAPT Aug Round 1,Budget WAPT Sep Round 1,Budget WAPT Oct Round 1,Budget WAPT Nov Round 1,Budget WAPT Dec Round 1,Final BU Spend Jan Round 1,Final BU Spend Feb Round 1,Final BU Spend Mar Round 1,Final BU Spend Apr Round 1,Final BU Spend May Round 1,Final BU Spend Jun Round 1,Final BU Spend Jul Round 1,Final BU Spend Aug Round 1,Final BU Spend Sep Round 1,Final BU Spend Oct Round 1,Final BU Spend Nov Round 1,Final BU Spend Dec Round 1
Brazil238788_S4,Brazil,238788,STREMA IMPORTACAO COMERCIO E,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,5777,0,764.5878197,263.8982998,263.4882998,119.49,111.85,133.92,7434.234419,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,5777,0,764.5878197,263.8982998,263.4882998,119.49,111.85,133.92
Brazil245829_S4,Brazil,245829,POSITIVA ENGENHARIA EIRELI,POSITIVA ENGENHARIA EIRELI,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86,251.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86
Brazil280699_S4,Brazil,280699,REFRIMAK PECAS E SERVICOS LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86,251.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86
Brazil314288_S4,Brazil,314288,AGES DO BRASIL LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,39893,0,0,0,7788,0,11839.47782,10520.8683,10409.4183,11381.56,9281.56,15349.48,116463.3644,45,45,45,45,45,45,34.12,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,39893,0,0,0,7788,0,11839.47782,10520.8683,10409.4183,11381.56,9281.56,15349.48
Brazil305992_S4,Brazil,305992,FLAVIO ALOYSIO BUTZGE,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,450,360,450,873,485,485,210.07,200.34,199.02,212.3,187.42,259.31,4371.46,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,450,360,450,873,485,485,210.07,200.34,199.02,212.3,187.42,259.31
Brazil10282378_S4,Brazil,10282378,IMPERIO DAS TINTAS DE CACHOEIRAS,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,729.0478197,230.9782998,230.9282998,83.34,82.42,85.09,1441.804419,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,729.0478197,230.9782998,230.9282998,83.34,82.42,85.09
Brazil261235_S4,Brazil,261235,CONSTRUTORA HORA CERTA LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86,251.16,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86
Brazil290338_S4,Brazil,290338,MAD DE PAULA SCARPEL EPP,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86,251.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86
Brazil319708_S4,Brazil,319708,LEONARDO BASTOS MARTINS,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,165,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86,416.16,45,45,45,45,45,45,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,165,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86
Brazil310160_S4,Brazil,310160,DIEGO DE MELO MORENO SERRALHERIA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1362.33782,817.4982998,811.0982998,727.34,606.77,955.16,5280.20442,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1362.33782,817.4982998,811.0982998,727.34,606.77,955.16
Brazil280465_S4,Brazil,280465,AJ EQUIPAMENTOS DE COMBATE A INCEND,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86,251.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,41.86,41.86,41.86,41.86,41.86,41.86
Brazil10281099_S4,Brazil,10281099,H P S LOCACOES LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,764.0978197,263.4382998,263.0382998,118.99,111.44,133.25,1654.254419,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,764.0978197,263.4382998,263.0382998,118.99,111.44,133.25
Brazil422478,Brazil,422478,WEG TINTAS LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,2447.99,2267.2,2242.65,2489.37,2026.87,3363.24,14837.32,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,2447.99,2267.2,2242.65,2489.37,2026.87,3363.24
Brazil459895,Brazil,459895,AFEZ ENGENHARIA E CONSTRUCOES LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,9494.62,8793.41,8698.21,9655.1,7861.29,13044.46,57547.09,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,9494.62,8793.41,8698.21,9655.1,7861.29,13044.46
Brazil460373,Brazil,460373,"TRINBE ENGENHARIA, CONSTRUCAO E",,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1537.05,1423.53,1408.12,1563.03,1272.63,2111.72,9316.08,44.1292944,44.1292944,44.1292944,44.1292944,44.1292944,44.1292944,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1537.05,1423.53,1408.12,1563.03,1272.63,2111.72
Brazil468057,Brazil,468057,CASA MARQUES COM DE MATERIAIS P/,CASA MARQUES COM DE MATERIAIS P/ CONSTRUCAO LTDA,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Brazil460866,Brazil,460866,R. A. UNIAO - MATERIAIS ELETRICOS,R. A. UNIAO - MATERIAIS ELETRICOS LTDA,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,330,1236,335,0,0,0,129.33,119.78,118.48,131.51,107.08,177.68,2684.86,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,330,1236,335,0,0,0,129.33,119.78,118.48,131.51,107.08,177.68
Brazil468338,Brazil,468338,CONTROLIFE AUTOMACAO LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,6412.15,5938.59,5874.29,6520.52,5309.09,8809.52,38864.16,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,6412.15,5938.59,5874.29,6520.52,5309.09,8809.52
Brazil415001,Brazil,415001,J C M NITEROI REFRIGERACAO LTDA,G.C. SANTOS PARTICIPACOES LTDA,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,175.83,162.85,161.09,178.81,145.59,241.57,1065.74,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,175.83,162.85,161.09,178.81,145.59,241.57
Brazil464943,Brazil,464943,H2O RESERVATORIOS LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1369.66,1268.51,1254.77,1392.81,1134.04,1881.75,8301.54,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1369.66,1268.51,1254.77,1392.81,1134.04,1881.75
Brazil334170,Brazil,334170,RENTALVALE EQUIPAMENTOS LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,79.33,73.47,72.67,80.67,65.68,108.99,480.81,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,79.33,73.47,72.67,80.67,65.68,108.99
Brazil386868,Brazil,386868,CONSTRUTORA DEBS PROCOPIO LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Brazil461189,Brazil,461189,PERSIANAS EM CASA LTDA.,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,64.24,59.5,58.86,65.33,53.19,88.26,389.38,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,64.24,59.5,58.86,65.33,53.19,88.26
Brazil469023,Brazil,469023,60.587.611 JOSE DE RIBAMAR DA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,382.25,354.02,350.19,388.71,316.5,525.17,2316.84,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,382.25,354.02,350.19,388.71,316.5,525.17
Brazil468016,Brazil,468016,ALLIS ENGENHARIA E MANUTENCAO LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,2174.6,2014,1992.2,2211.36,1800.51,2987.64,13180.31,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,2174.6,2014,1992.2,2211.36,1800.51,2987.64
Brazil467411,Brazil,467411,KJP MAQUINAS E EQUIPAMENTOS LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,99.3,91.97,90.97,100.98,82.22,136.43,601.87,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,99.3,91.97,90.97,100.98,82.22,136.43
Brazil246295_S4,Brazil,246295,W ESTRUT ENG E CONSTR LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,1,1,1,1,1,1,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Brazil315408_S4,Brazil,315408,MULTISERVICE ENGENHARIA LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,339.5782998,331.2182998,330.0882998,193.41,172.04,233.79,1600.124899,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,339.5782998,331.2182998,330.0882998,193.41,172.04,233.79
Brazil333457_S4,Brazil,333457,AZ COMERCIO DE TINTAS LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,786.5178197,284.1982998,283.5782998,141.78,130,164.04,1790.114419,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,786.5178197,284.1982998,283.5782998,141.78,130,164.04
Brazil327662_S4,Brazil,327662,ADX ENGENHARIA LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,15831.98782,14218.5183,14067.0383,15441.55,12587.26,20834.71,92981.06442,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,15831.98782,14218.5183,14067.0383,15441.55,12587.26,20834.71
Brazil327574_S4,Brazil,327574,R C DOS S SOARES  LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,5689,299,0,0,0,0,938.7478197,425.1882998,423.0382998,296.59,256.05,373.19,8700.804419,45,1,1,1,1,1,1,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,5689,299,0,0,0,0,938.7478197,425.1882998,423.0382998,296.59,256.05,373.19
Brazil332952_S4,Brazil,332952,CONELESTE CONSTRUTORA E,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,4886.54782,4075.6383,4033.1183,4312.43,3511.23,5826.29,26645.25442,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,4886.54782,4075.6383,4033.1183,4312.43,3511.23,5826.29
Brazil307304_S4,Brazil,307304,METALTEK PRODUTOS E SERVICOS,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,2274,0,0,0,0,1040.5,969.44,959.8,1056.76,874.99,1400.22,8575.71,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,0,2274,0,0,0,0,1040.5,969.44,959.8,1056.76,874.99,1400.22
Brazil319001_S4,Brazil,319001,RND INSTALACOES LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,10871,983,780,13242,13993,5393,3375.84782,2682.2983,2655.7083,2774.88,2273.9,3721.47,62746.10442,45,42.0009984,45,45,44.81303252,44.76635582,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,10871,983,780,13242,13993,5393,3375.84782,2682.2983,2655.7083,2774.88,2273.9,3721.47
Brazil333445_S4,Brazil,333445,SIKA S A,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,347,0,0,12956.21782,11555.1283,11432.4783,12517.17,10206.19,16883.74,75897.92442,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,347,0,0,12956.21782,11555.1283,11432.4783,12517.17,10206.19,16883.74
Brazil12517339_S4,Brazil,12517339,54.668.010 KATIANA COUTINHO DOS,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,885.2578197,375.6482998,374.0382998,242.19,211.76,299.7,2388.594419,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,885.2578197,375.6482998,374.0382998,242.19,211.76,299.7
Brazil324495_S4,Brazil,324495,BIGJOTA MULTISERVICE LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,2695,2473,1481.75782,928.0882998,920.4982998,848.77,705.64,1119.21,11171.96442,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,2695,2473,1481.75782,928.0882998,920.4982998,848.77,705.64,1119.21
Brazil292147_S4,Brazil,292147,RODRIGUES E LUCENA CONSTRUTORA LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,18987.7,17585.39,17395.01,19308.63,15721.32,26086.81,115084.86,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,18987.7,17585.39,17395.01,19308.63,15721.32,26086.81
Brazil322980_S4,Brazil,322980,AC2 CONSTRUCOES E SERVICOS LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,3698,13,9457,27319,0,0,6822.77,6324.67,6257.05,6936.76,5662.56,9344.36,81835.17,45,1,45,45,45,45,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,3698,13,9457,27319,0,0,6822.77,6324.67,6257.05,6936.76,5662.56,9344.36
Brazil312838_S4,Brazil,312838,SOLOPLAN AGRIMENSURA E COMERCIO,SOLOPLAN AGRIMENSURA E COMERCIO,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,727.8978197,226.8182998,226.3682998,82.88,74.27,99.16,1437.394419,1,1,1,1,1,1,1,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,727.8978197,226.8182998,226.3682998,82.88,74.27,99.16
Brazil328279_S4,Brazil,328279,HIDROTANK RESERVATORIOS LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,6750.55782,5807.7783,5747.3583,6206.63,5068.07,8357.92,37938.31442,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,6750.55782,5807.7783,5747.3583,6206.63,5068.07,8357.92
Brazil328822_S4,Brazil,328822,"TRINBE ENGENHARIA, CONSTRUCAO E",,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,2348,2167,1791,604,12224,0,3571.92782,2863.8983,2835.3483,2974.27,2436.25,3990.86,37806.55442,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2348,2167,1791,604,12224,0,3571.92782,2863.8983,2835.3483,2974.27,2436.25,3990.86
Brazil333671_S4,Brazil,333671,JANDERSON AZEVEDO ARQUITETURA LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,105.03,97.27,96.22,106.8,86.96,144.29,636.57,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,105.03,97.27,96.22,106.8,86.96,144.29
Brazil263927_S4,Brazil,263927,PAULO MARTINHO ROESLER,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,1382,0,1573.29782,1012.8783,1004.3683,941.87,781.44,1244.99,7940.84442,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,1382,0,1573.29782,1012.8783,1004.3683,941.87,781.44,1244.99
Brazil263933_S4,Brazil,263933,A GILLI MANUTENCAO E INSTALACOES,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,789.2378197,286.7282998,286.0682998,144.55,132.26,167.79,1806.634419,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,789.2378197,286.7282998,286.0682998,144.55,132.26,167.79
Brazil268836_S4,Brazil,268836,NARCISO GERENCIAMENTO E,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,16473,1367,2248,0,0,30052.19782,27388.5083,27094.4483,29902.11,24361.22,40371.56,199258.0444,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,16473,1367,2248,0,0,30052.19782,27388.5083,27094.4483,29902.11,24361.22,40371.56
Brazil239707_S4,Brazil,239707,W C EXTINTORES LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,53,240,393,0,157,466,237.38,225.63,224.04,240.06,210.02,296.82,2742.95,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,53,240,393,0,157,466,237.38,225.63,224.04,240.06,210.02,296.82
Brazil302499_S4,Brazil,302499,NSA MECANICA TRANSPORTE E SERVICOS,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,792.6578197,289.8982998,289.2082998,148.03,135.09,172.49,1827.374419,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,792.6578197,289.8982998,289.2082998,148.03,135.09,172.49
Brazil333637_S4,Brazil,333637,PASHAL PE LOCADORA DE EQUIPAMENTOS,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,2134.89,1983.01,1962.39,2169.65,1781.11,2903.78,12934.83,1,1,1,1,1,1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,2134.89,1983.01,1962.39,2169.65,1781.11,2903.78
Brazil333442_S4,Brazil,333442,MARIA A G MAIA VASCONCELOS,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,1158,0,1234,0,0,1158,459.77,425.81,421.2,467.54,380.67,631.66,6336.65,135,135,135,135,135,45,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1158,0,1234,0,0,1158,459.77,425.81,421.2,467.54,380.67,631.66
Brazil333694_S4,Brazil,333694,FORTALEZA ALUGUEL DE EQUIPAMENTOS,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,-873,0,-928,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,-1800.9994,1,1,1,1,1,1,1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,-873,0,-928,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Brazil328494_S4,Brazil,328494,AFEZ ENGENHARIA E CONSTRUCOES LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,5178,0,0,0,0,39836,14475.95,13412.64,13268.28,14719.3,11999.19,19858.91,132748.27,14.53641315,14.53641315,14.53641315,14.53641315,14.53641315,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,5178,0,0,0,0,39836,14475.95,13412.64,13268.28,14719.3,11999.19,19858.91
Brazil10308216_S4,Brazil,10308216,COCIL INDUSTRIA DE FERRO E ACO LTDA,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1270.70782,726.8382998,720.5782998,635.48,517.41,858.56,4729.57442,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,1270.70782,726.8382998,720.5782998,635.48,517.41,858.56
Brazil468690,Brazil,468690,M2E - ASSESSORIA E TECNOLOGIA EM,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,1004,1182,1634,0,0,0,643.77,596.23,589.77,654.65,533.02,884.46,7721.9,45,32.12353705,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1004,1182,1634,0,0,0,643.77,596.23,589.77,654.65,533.02,884.46
Brazil408732,Brazil,408732,GERAL TEC INSTALACAO E MANUTENCAO,GERAL TEC INSTALACAO E MANUTENCAO ELETRICA LTDA,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,303.48,281.07,278.03,308.61,251.28,416.95,1839.42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,303.48,281.07,278.03,308.61,251.28,416.95
Brazil431697,Brazil,431697,REMBE GMBH SAFETY  CONTROL,REMBE GmbH Safety + Control,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Brazil469266,Brazil,469266,ALEX DE OLIVEIRA 02852176904,,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Brazil469047,Brazil,469047,COLOR TINTAS DISTRIBUIDORA LTDA,COLOR TINTAS DISTRIBUIDORA LTDA,1002,Buildings & Facilities_1002,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
